ID;time;met
P000_1;17.5.2019 4:57;0.875
P000_1;17.5.2019 4:58;0.875
P000_1;17.5.2019 4:58;0.875
P000_1;17.5.2019 4:59;0.875
P000_1;17.5.2019 4:59;0.875
P000_1;17.5.2019 5:00;0.875
P000_1;17.5.2019 5:00;0.875
P000_1;17.5.2019 5:01;0.875
P000_1;17.5.2019 5:01;0.875
P000_1;17.5.2019 5:02;0.875
P000_1;17.5.2019 5:02;0.875
P000_1;17.5.2019 5:03;0.875
P000_1;17.5.2019 5:03;0.875
P000_1;17.5.2019 5:04;0.875
P000_1;17.5.2019 5:04;0.875
P000_1;17.5.2019 5:05;1.875
P000_1;17.5.2019 5:05;0.875
P000_1;17.5.2019 5:06;0.875
P000_1;17.5.2019 5:06;0.875
P000_1;17.5.2019 5:07;0.875
P000_1;17.5.2019 5:07;0.875
P000_1;17.5.2019 5:08;0.875
P000_1;17.5.2019 5:08;0.875
P000_1;17.5.2019 5:09;0.875
P000_1;17.5.2019 5:09;0.875
P000_1;17.5.2019 5:10;0.875
P000_1;17.5.2019 5:10;0.875
P000_1;17.5.2019 5:11;0.875
P000_1;17.5.2019 5:11;0.875
P000_1;17.5.2019 5:12;0.875
P000_1;17.5.2019 5:12;0.875
P000_1;17.5.2019 5:13;0.875
P000_1;17.5.2019 5:13;0.875
P000_1;17.5.2019 5:14;0.875
P000_1;17.5.2019 5:14;0.875
P000_1;17.5.2019 5:15;1.625
P000_1;17.5.2019 5:15;0.875
P000_1;17.5.2019 5:16;0.875
P000_1;17.5.2019 5:16;0.875
P000_1;17.5.2019 5:17;0.875
P000_1;17.5.2019 5:17;0.875
P000_1;17.5.2019 5:18;0.875
P000_1;17.5.2019 5:18;0.875
P000_1;17.5.2019 5:19;0.875
P000_1;17.5.2019 5:19;0.875
P000_1;17.5.2019 5:20;0.875
P000_1;17.5.2019 5:20;0.875
P000_1;17.5.2019 5:21;0.875
P000_1;17.5.2019 5:21;0.875
P000_1;17.5.2019 5:22;0.875
P000_1;17.5.2019 5:22;0.875
P000_1;17.5.2019 5:23;0.875
P000_1;17.5.2019 5:23;0.875
P000_1;17.5.2019 5:24;0.875
P000_1;17.5.2019 5:24;0.875
P000_1;17.5.2019 5:25;1.625
P000_1;17.5.2019 5:25;1.625
P000_1;17.5.2019 5:26;0.875
P000_1;17.5.2019 5:26;0.875
P000_1;17.5.2019 5:27;0.875
P000_1;17.5.2019 5:27;0.875
P000_1;17.5.2019 5:28;0.875
P000_1;17.5.2019 5:28;0.875
P000_1;17.5.2019 5:29;1.625
P000_1;17.5.2019 5:29;1.625
P000_1;17.5.2019 5:30;1.5
P000_1;17.5.2019 5:30;1.625
P000_1;17.5.2019 5:31;1.625
P000_1;17.5.2019 5:31;1.75
P000_1;17.5.2019 5:32;1.625
P000_1;17.5.2019 5:32;1.75
P000_1;17.5.2019 5:33;1.875
P000_1;17.5.2019 5:33;0.875
P000_1;17.5.2019 5:34;0.875
P000_1;17.5.2019 5:34;0.875
P000_1;17.5.2019 5:35;0.875
P000_1;17.5.2019 5:35;0.875
P000_1;17.5.2019 5:36;0.875
P000_1;17.5.2019 5:36;0.875
P000_1;17.5.2019 5:37;0.875
P000_1;17.5.2019 5:37;0.875
P000_1;17.5.2019 5:38;1
P000_1;17.5.2019 5:38;1
P000_1;17.5.2019 5:39;1
P000_1;17.5.2019 5:39;1
P000_1;17.5.2019 5:40;1
P000_1;17.5.2019 5:40;0.875
P000_1;17.5.2019 5:41;0.875
P000_1;17.5.2019 5:41;0.875
P000_1;17.5.2019 5:42;0.875
P000_1;17.5.2019 5:42;0.875
P000_1;17.5.2019 5:43;0.875
P000_1;17.5.2019 5:43;0.875
P000_1;17.5.2019 5:44;0.875
P000_1;17.5.2019 5:44;0.875
P000_1;17.5.2019 5:45;0.875
P000_1;17.5.2019 5:45;0.875
P000_1;17.5.2019 5:46;0.875
P000_1;17.5.2019 5:46;0.875
P000_1;17.5.2019 5:47;0.875
P000_1;17.5.2019 5:47;0.875
P000_1;17.5.2019 5:48;1.625
P000_1;17.5.2019 5:48;0.875
P000_1;17.5.2019 5:49;0.875
P000_1;17.5.2019 5:49;0.875
P000_1;17.5.2019 5:50;0.875
P000_1;17.5.2019 5:50;0.875
P000_1;17.5.2019 5:51;0.875
P000_1;17.5.2019 5:51;0.875
P000_1;17.5.2019 5:52;0.875
P000_1;17.5.2019 5:52;0.875
P000_1;17.5.2019 5:53;0.875
P000_1;17.5.2019 5:53;0.875
P000_1;17.5.2019 5:54;0.875
P000_1;17.5.2019 5:54;0.875
P000_1;17.5.2019 5:55;0.875
P000_1;17.5.2019 5:55;0.875
P000_1;17.5.2019 5:56;0.875
P000_1;17.5.2019 5:56;0.875
P000_1;17.5.2019 5:57;0.875
P000_1;17.5.2019 5:57;0.875
P000_1;17.5.2019 5:58;0.875
P000_1;17.5.2019 5:58;0.875
P000_1;17.5.2019 5:59;0.875
P000_1;17.5.2019 5:59;0.875
P000_1;17.5.2019 6:00;0.875
P000_1;17.5.2019 6:00;0.875
P000_1;17.5.2019 6:01;0.875
P000_1;17.5.2019 6:01;0.875
P000_1;17.5.2019 6:02;0.875
P000_1;17.5.2019 6:02;0.875
P000_1;17.5.2019 6:03;0.875
P000_1;17.5.2019 6:03;0.875
P000_1;17.5.2019 6:04;0.875
P000_1;17.5.2019 6:04;0.875
P000_1;17.5.2019 6:05;0.875
P000_1;17.5.2019 6:05;0.875
P000_1;17.5.2019 6:06;0.875
P000_1;17.5.2019 6:06;0.875
P000_1;17.5.2019 6:07;0.875
P000_1;17.5.2019 6:07;0.875
P000_1;17.5.2019 6:08;0.875
P000_1;17.5.2019 6:08;0.875
P000_1;17.5.2019 6:09;0.875
P000_1;17.5.2019 6:09;0.875
P000_1;17.5.2019 6:10;0.875
P000_1;17.5.2019 6:10;0.875
P000_1;17.5.2019 6:11;0.875
P000_1;17.5.2019 6:11;0.875
P000_1;17.5.2019 6:12;0.875
P000_1;17.5.2019 6:12;0.875
P000_1;17.5.2019 6:13;0.875
P000_1;17.5.2019 6:13;0.875
P000_1;17.5.2019 6:14;0.875
P000_1;17.5.2019 6:14;0.875
P000_1;17.5.2019 6:15;0.875
P000_1;17.5.2019 6:15;0.875
P000_1;17.5.2019 6:16;0.875
P000_1;17.5.2019 6:16;0.875
P000_1;17.5.2019 6:17;0.875
P000_1;17.5.2019 6:17;0.875
P000_1;17.5.2019 6:18;0.875
P000_1;17.5.2019 6:18;0.875
P000_1;17.5.2019 6:19;0.875
P000_1;17.5.2019 6:19;1.625
P000_1;17.5.2019 6:20;1.75
P000_1;17.5.2019 6:20;0.875
P000_1;17.5.2019 6:21;0.875
P000_1;17.5.2019 6:21;0.875
P000_1;17.5.2019 6:22;0.875
P000_1;17.5.2019 6:22;0.875
P000_1;17.5.2019 6:23;0.875
P000_1;17.5.2019 6:23;0.875
P000_1;17.5.2019 6:24;0.875
P000_1;17.5.2019 6:24;0.875
P000_1;17.5.2019 6:25;0.875
P000_1;17.5.2019 6:25;0.875
P000_1;17.5.2019 6:26;1.625
P000_1;17.5.2019 6:26;0.875
P000_1;17.5.2019 6:27;0.875
P000_1;17.5.2019 6:27;0.875
P000_1;17.5.2019 6:28;0.875
P000_1;17.5.2019 6:28;0.875
P000_1;17.5.2019 6:29;0.875
P000_1;17.5.2019 6:29;1.5
P000_1;17.5.2019 6:30;0.875
P000_1;17.5.2019 6:30;0.875
P000_1;17.5.2019 6:31;0.875
P000_1;17.5.2019 6:31;0.875
P000_1;17.5.2019 6:32;0.875
P000_1;17.5.2019 6:32;0.875
P000_1;17.5.2019 6:33;0.875
P000_1;17.5.2019 6:33;1.5
P000_1;17.5.2019 6:34;0.875
P000_1;17.5.2019 6:34;0.875
P000_1;17.5.2019 6:35;0.875
P000_1;17.5.2019 6:35;0.875
P000_1;17.5.2019 6:36;0.875
P000_1;17.5.2019 6:36;0.875
P000_1;17.5.2019 6:37;0.875
P000_1;17.5.2019 6:37;1.625
P000_1;17.5.2019 6:38;0.875
P000_1;17.5.2019 6:38;0.875
P000_1;17.5.2019 6:39;0.875
P000_1;17.5.2019 6:39;0.875
P000_1;17.5.2019 6:40;1.5
P000_1;17.5.2019 6:40;0.875
P000_1;17.5.2019 6:41;0.875
P000_1;17.5.2019 6:41;0.875
P000_1;17.5.2019 6:42;1
P000_1;17.5.2019 6:42;1
P000_1;17.5.2019 6:43;1
P000_1;17.5.2019 6:43;1
P000_1;17.5.2019 6:44;1
P000_1;17.5.2019 6:44;1.5
P000_1;17.5.2019 6:45;1
P000_1;17.5.2019 6:45;1
P000_1;17.5.2019 6:46;1
P000_1;17.5.2019 6:46;1
P000_1;17.5.2019 6:47;1
P000_1;17.5.2019 6:47;1
P000_1;17.5.2019 6:48;1
P000_1;17.5.2019 6:48;1
P000_1;17.5.2019 6:49;0.875
P000_1;17.5.2019 6:49;0.875
P000_1;17.5.2019 6:50;0.875
P000_1;17.5.2019 6:50;1.5
P000_1;17.5.2019 6:51;0.875
P000_1;17.5.2019 6:51;0.875
P000_1;17.5.2019 6:52;0.875
P000_1;17.5.2019 6:52;1.75
P000_1;17.5.2019 6:53;0.875
P000_1;17.5.2019 6:53;0.875
P000_1;17.5.2019 6:54;0.875
P000_1;17.5.2019 6:54;0.875
P000_1;17.5.2019 6:55;0.875
P000_1;17.5.2019 6:55;0.875
P000_1;17.5.2019 6:56;0.875
P000_1;17.5.2019 6:56;0.875
P000_1;17.5.2019 6:57;0.875
P000_1;17.5.2019 6:57;0.875
P000_1;17.5.2019 6:58;0.875
P000_1;17.5.2019 6:58;0.875
P000_1;17.5.2019 6:59;0.875
P000_1;17.5.2019 6:59;0.875
P000_1;17.5.2019 7:00;0.875
P000_1;17.5.2019 7:00;0.875
P000_1;17.5.2019 7:01;0.875
P000_1;17.5.2019 7:01;0.875
P000_1;17.5.2019 7:02;0.875
P000_1;17.5.2019 7:02;0.875
P000_1;17.5.2019 7:03;0.875
P000_1;17.5.2019 7:03;0.875
P000_1;17.5.2019 7:04;0.875
P000_1;17.5.2019 7:04;0.875
P000_1;17.5.2019 7:05;0.875
P000_1;17.5.2019 7:05;1.5
P000_1;17.5.2019 7:06;0.875
P000_1;17.5.2019 7:06;0.875
P000_1;17.5.2019 7:07;0.875
P000_1;17.5.2019 7:07;0.875
P000_1;17.5.2019 7:08;0.875
P000_1;17.5.2019 7:08;0.875
P000_1;17.5.2019 7:09;0.875
P000_1;17.5.2019 7:09;0.875
P000_1;17.5.2019 7:10;0.875
P000_1;17.5.2019 7:10;0.875
P000_1;17.5.2019 7:11;0.875
P000_1;17.5.2019 7:11;0.875
P000_1;17.5.2019 7:12;0.875
P000_1;17.5.2019 7:12;0.875
P000_1;17.5.2019 7:13;0.875
P000_1;17.5.2019 7:13;0.875
P000_1;17.5.2019 7:14;0.875
P000_1;17.5.2019 7:14;0.875
P000_1;17.5.2019 7:15;1.75
P000_1;17.5.2019 7:15;0.875
P000_1;17.5.2019 7:16;0.875
P000_1;17.5.2019 7:16;0.875
P000_1;17.5.2019 7:17;0.875
P000_1;17.5.2019 7:17;0.875
P000_1;17.5.2019 7:18;0.875
P000_1;17.5.2019 7:18;0.875
P000_1;17.5.2019 7:19;0.875
P000_1;17.5.2019 7:19;0.875
P000_1;17.5.2019 7:20;0.875
P000_1;17.5.2019 7:20;0.875
P000_1;17.5.2019 7:21;1.625
P000_1;17.5.2019 7:21;0.875
P000_1;17.5.2019 7:22;0.875
P000_1;17.5.2019 7:22;0.875
P000_1;17.5.2019 7:23;0.875
P000_1;17.5.2019 7:23;0.875
P000_1;17.5.2019 7:24;0.875
P000_1;17.5.2019 7:24;0.875
P000_1;17.5.2019 7:25;0.875
P000_1;17.5.2019 7:25;0.875
P000_1;17.5.2019 7:26;0.875
P000_1;17.5.2019 7:26;0.875
P000_1;17.5.2019 7:27;0.875
P000_1;17.5.2019 7:27;0.875
P000_1;17.5.2019 7:28;0.875
P000_1;17.5.2019 7:28;0.875
P000_1;17.5.2019 7:29;0.875
P000_1;17.5.2019 7:29;0.875
P000_1;17.5.2019 7:30;1.5
P000_1;17.5.2019 7:30;1.625
P000_1;17.5.2019 7:31;0.875
P000_1;17.5.2019 7:31;0.875
P000_1;17.5.2019 7:32;0.875
P000_1;17.5.2019 7:32;0.875
P000_1;17.5.2019 7:33;0.875
P000_1;17.5.2019 7:33;0.875
P000_1;17.5.2019 7:34;0.875
P000_1;17.5.2019 7:34;0.875
P000_1;17.5.2019 7:35;0.875
P000_1;17.5.2019 7:35;0.875
P000_1;17.5.2019 7:36;0.875
P000_1;17.5.2019 7:36;0.875
P000_1;17.5.2019 7:37;0.875
P000_1;17.5.2019 7:37;0.875
P000_1;17.5.2019 7:38;0.875
P000_1;17.5.2019 7:38;0.875
P000_1;17.5.2019 7:39;0.875
P000_1;17.5.2019 7:39;0.875
P000_1;17.5.2019 7:40;0.875
P000_1;17.5.2019 7:40;0.875
P000_1;17.5.2019 7:41;0.875
P000_1;17.5.2019 7:41;0.875
P000_1;17.5.2019 7:42;0.875
P000_1;17.5.2019 7:42;0.875
P000_1;17.5.2019 7:43;0.875
P000_1;17.5.2019 7:43;0.875
P000_1;17.5.2019 7:44;0.875
P000_1;17.5.2019 7:44;0.875
P000_1;17.5.2019 7:45;0.875
P000_1;17.5.2019 7:45;0.875
P000_1;17.5.2019 7:46;0.875
P000_1;17.5.2019 7:46;0.875
P000_1;17.5.2019 7:47;0.875
P000_1;17.5.2019 7:47;0.875
P000_1;17.5.2019 7:48;0.875
P000_1;17.5.2019 7:48;0.875
P000_1;17.5.2019 7:49;0.875
P000_1;17.5.2019 7:49;0.875
P000_1;17.5.2019 7:50;0.875
P000_1;17.5.2019 7:50;0.875
P000_1;17.5.2019 7:51;0.875
P000_1;17.5.2019 7:51;0.875
P000_1;17.5.2019 7:52;0.875
P000_1;17.5.2019 7:52;0.875
P000_1;17.5.2019 7:53;0.875
P000_1;17.5.2019 7:53;0.875
P000_1;17.5.2019 7:54;0.875
P000_1;17.5.2019 7:54;1.5
P000_1;17.5.2019 7:55;0.875
P000_1;17.5.2019 7:55;0.875
P000_1;17.5.2019 7:56;0.875
P000_1;17.5.2019 7:56;0.875
P000_1;17.5.2019 7:57;0.875
P000_1;17.5.2019 7:57;0.875
P000_1;17.5.2019 7:58;0.875
P000_1;17.5.2019 7:58;0.875
P000_1;17.5.2019 7:59;0.875
P000_1;17.5.2019 7:59;0.875
P000_1;17.5.2019 8:00;0.875
P000_1;17.5.2019 8:00;0.875
P000_1;17.5.2019 8:01;0.875
P000_1;17.5.2019 8:01;0.875
P000_1;17.5.2019 8:02;0.875
P000_1;17.5.2019 8:02;0.875
P000_1;17.5.2019 8:03;0.875
P000_1;17.5.2019 8:03;0.875
P000_1;17.5.2019 8:04;0.875
P000_1;17.5.2019 8:04;0.875
P000_1;17.5.2019 8:05;0.875
P000_1;17.5.2019 8:05;0.875
P000_1;17.5.2019 8:06;0.875
P000_1;17.5.2019 8:06;0.875
P000_1;17.5.2019 8:07;0.875
P000_1;17.5.2019 8:07;0.875
P000_1;17.5.2019 8:08;1.625
P000_1;17.5.2019 8:08;1.5
P000_1;17.5.2019 8:09;0.875
P000_1;17.5.2019 8:09;0.875
P000_1;17.5.2019 8:10;0.875
P000_1;17.5.2019 8:10;0.875
P000_1;17.5.2019 8:11;0.875
P000_1;17.5.2019 8:11;0.875
P000_1;17.5.2019 8:12;0.875
P000_1;17.5.2019 8:12;0.875
P000_1;17.5.2019 8:13;0.875
P000_1;17.5.2019 8:13;0.875
P000_1;17.5.2019 8:14;2.25
P000_1;17.5.2019 8:14;2
P000_1;17.5.2019 8:15;1.875
P000_1;17.5.2019 8:15;0.875
P000_1;17.5.2019 8:16;0.875
P000_1;17.5.2019 8:16;0.875
P000_1;17.5.2019 8:17;0.875
P000_1;17.5.2019 8:17;0.875
P000_1;17.5.2019 8:18;0.875
P000_1;17.5.2019 8:18;0.875
P000_1;17.5.2019 8:19;0.875
P000_1;17.5.2019 8:19;0.875
P000_1;17.5.2019 8:20;0.875
P000_1;17.5.2019 8:20;0.875
P000_1;17.5.2019 8:21;0.875
P000_1;17.5.2019 8:21;0.875
P000_1;17.5.2019 8:22;0.875
P000_1;17.5.2019 8:22;0.875
P000_1;17.5.2019 8:23;0.875
P000_1;17.5.2019 8:23;0.875
P000_1;17.5.2019 8:24;0.875
P000_1;17.5.2019 8:24;0.875
P000_1;17.5.2019 8:25;0.875
P000_1;17.5.2019 8:25;0.875
P000_1;17.5.2019 8:26;0.875
P000_1;17.5.2019 8:26;0.875
P000_1;17.5.2019 8:27;0.875
P000_1;17.5.2019 8:27;0.875
P000_1;17.5.2019 8:28;0.875
P000_1;17.5.2019 8:28;0.875
P000_1;17.5.2019 8:29;0.875
P000_1;17.5.2019 8:29;0.875
P000_1;17.5.2019 8:30;0.875
P000_1;17.5.2019 8:30;0.875
P000_1;17.5.2019 8:31;0.875
P000_1;17.5.2019 8:31;0.875
P000_1;17.5.2019 8:32;0.875
P000_1;17.5.2019 8:32;0.875
P000_1;17.5.2019 8:33;0.875
P000_1;17.5.2019 8:33;0.875
P000_1;17.5.2019 8:34;0.875
P000_1;17.5.2019 8:34;0.875
P000_1;17.5.2019 8:35;0.875
P000_1;17.5.2019 8:35;0.875
P000_1;17.5.2019 8:36;0.875
P000_1;17.5.2019 8:36;0.875
P000_1;17.5.2019 8:37;0.875
P000_1;17.5.2019 8:37;0.875
P000_1;17.5.2019 8:38;0.875
P000_1;17.5.2019 8:38;0.875
P000_1;17.5.2019 8:39;1.625
P000_1;17.5.2019 8:39;0.875
P000_1;17.5.2019 8:40;1.5
P000_1;17.5.2019 8:40;3
P000_1;17.5.2019 8:41;8.25
P000_1;17.5.2019 8:41;3
P000_1;17.5.2019 8:42;2.5
P000_1;17.5.2019 8:42;2.75
P000_1;17.5.2019 8:43;2.375
P000_1;17.5.2019 8:43;1.625
P000_1;17.5.2019 8:44;1
P000_1;17.5.2019 8:44;2
P000_1;17.5.2019 8:45;2.875
P000_1;17.5.2019 8:45;1.5
P000_1;17.5.2019 8:46;1.5
P000_1;17.5.2019 8:46;1
P000_1;17.5.2019 8:47;1
P000_1;17.5.2019 8:47;1
P000_1;17.5.2019 8:48;0.875
P000_1;17.5.2019 8:48;0.875
P000_1;17.5.2019 8:49;0.875
P000_1;17.5.2019 8:49;1.625
P000_1;17.5.2019 8:50;0.875
P000_1;17.5.2019 8:50;1.625
P000_1;17.5.2019 8:51;1
P000_1;17.5.2019 8:51;1
P000_1;17.5.2019 8:52;1
P000_1;17.5.2019 8:52;1
P000_1;17.5.2019 8:53;1
P000_1;17.5.2019 8:53;1.5
P000_1;17.5.2019 8:54;1.625
P000_1;17.5.2019 8:54;1.5
P000_1;17.5.2019 8:55;1
P000_1;17.5.2019 8:55;1.5
P000_1;17.5.2019 8:56;1.5
P000_1;17.5.2019 8:56;1.5
P000_1;17.5.2019 8:57;1
P000_1;17.5.2019 8:57;1.5
P000_1;17.5.2019 8:58;1.5
P000_1;17.5.2019 8:58;1
P000_1;17.5.2019 8:59;1
P000_1;17.5.2019 8:59;1.5
P000_1;17.5.2019 9:00;1
P000_1;17.5.2019 9:00;1
P000_1;17.5.2019 9:01;1
P000_1;17.5.2019 9:01;1.5
P000_1;17.5.2019 9:02;1
P000_1;17.5.2019 9:02;2.375
P000_1;17.5.2019 9:03;3.75
P000_1;17.5.2019 9:03;4.625
P000_1;17.5.2019 9:04;2.5
P000_1;17.5.2019 9:04;3.25
P000_1;17.5.2019 9:05;3.25
P000_1;17.5.2019 9:05;2.5
P000_1;17.5.2019 9:06;8
P000_1;17.5.2019 9:06;3.125
P000_1;17.5.2019 9:07;2.875
P000_1;17.5.2019 9:07;2.375
P000_1;17.5.2019 9:08;1.75
P000_1;17.5.2019 9:08;3
P000_1;17.5.2019 9:09;2.75
P000_1;17.5.2019 9:09;1.875
P000_1;17.5.2019 9:10;3.125
P000_1;17.5.2019 9:10;3.75
P000_1;17.5.2019 9:11;1.875
P000_1;17.5.2019 9:11;3
P000_1;17.5.2019 9:12;3.375
P000_1;17.5.2019 9:12;4
P000_1;17.5.2019 9:13;2.375
P000_1;17.5.2019 9:13;2.375
P000_1;17.5.2019 9:14;1.75
P000_1;17.5.2019 9:14;1.75
P000_1;17.5.2019 9:15;2.125
P000_1;17.5.2019 9:15;3
P000_1;17.5.2019 9:16;3.25
P000_1;17.5.2019 9:16;3
P000_1;17.5.2019 9:17;2.5
P000_1;17.5.2019 9:17;1.625
P000_1;17.5.2019 9:18;4
P000_1;17.5.2019 9:18;8
P000_1;17.5.2019 9:19;3.125
P000_1;17.5.2019 9:19;3.125
P000_1;17.5.2019 9:20;3.375
P000_1;17.5.2019 9:20;4
P000_1;17.5.2019 9:21;3.375
P000_1;17.5.2019 9:21;3.375
P000_1;17.5.2019 9:22;3.125
P000_1;17.5.2019 9:22;4
P000_1;17.5.2019 9:23;5.125
P000_1;17.5.2019 9:23;3.75
P000_1;17.5.2019 9:24;4.25
P000_1;17.5.2019 9:24;4
P000_1;17.5.2019 9:25;5.75
P000_1;17.5.2019 9:25;3
P000_1;17.5.2019 9:26;1
P000_1;17.5.2019 9:26;2.75
P000_1;17.5.2019 9:27;5.75
P000_1;17.5.2019 9:27;5.75
P000_1;17.5.2019 9:28;3
P000_1;17.5.2019 9:28;1
P000_1;17.5.2019 9:29;2.875
P000_1;17.5.2019 9:29;3.75
P000_1;17.5.2019 9:30;4
P000_1;17.5.2019 9:30;1.75
P000_1;17.5.2019 9:31;3.375
P000_1;17.5.2019 9:31;3.25
P000_1;17.5.2019 9:32;3.75
P000_1;17.5.2019 9:32;8
P000_1;17.5.2019 9:33;3.25
P000_1;17.5.2019 9:33;3.75
P000_1;17.5.2019 9:34;3.75
P000_1;17.5.2019 9:34;3.25
P000_1;17.5.2019 9:35;4.25
P000_1;17.5.2019 9:35;3.375
P000_1;17.5.2019 9:36;3.125
P000_1;17.5.2019 9:36;8
P000_1;17.5.2019 9:37;8.5
P000_1;17.5.2019 9:37;2.375
P000_1;17.5.2019 9:38;3.125
P000_1;17.5.2019 9:38;3.25
P000_1;17.5.2019 9:39;3.25
P000_1;17.5.2019 9:39;3.125
P000_1;17.5.2019 9:40;3.375
P000_1;17.5.2019 9:40;2.875
P000_1;17.5.2019 9:41;3.25
P000_1;17.5.2019 9:41;4
P000_1;17.5.2019 9:42;2
P000_1;17.5.2019 9:42;2.75
P000_1;17.5.2019 9:43;1.75
P000_1;17.5.2019 9:43;1.75
P000_1;17.5.2019 9:44;2.125
P000_1;17.5.2019 9:44;1.75
P000_1;17.5.2019 9:45;1.625
P000_1;17.5.2019 9:45;1.875
P000_1;17.5.2019 9:46;2.25
P000_1;17.5.2019 9:46;1.75
P000_1;17.5.2019 9:47;1.75
P000_1;17.5.2019 9:47;1.75
P000_1;17.5.2019 9:48;2.5
P000_1;17.5.2019 9:48;1.75
P000_1;17.5.2019 9:49;1.875
P000_1;17.5.2019 9:49;2.25
P000_1;17.5.2019 9:50;1.75
P000_1;17.5.2019 9:50;1
P000_1;17.5.2019 9:51;1
P000_1;17.5.2019 9:51;2.375
P000_1;17.5.2019 9:52;2.375
P000_1;17.5.2019 9:52;2
P000_1;17.5.2019 9:53;1
P000_1;17.5.2019 9:53;1.5
P000_1;17.5.2019 9:54;1.875
P000_1;17.5.2019 9:54;2.75
P000_1;17.5.2019 9:55;1.5
P000_1;17.5.2019 9:55;1.5
P000_1;17.5.2019 9:56;1.625
P000_1;17.5.2019 9:56;2.125
P000_1;17.5.2019 9:57;2
P000_1;17.5.2019 9:57;1.875
P000_1;17.5.2019 9:58;2.75
P000_1;17.5.2019 9:58;3
P000_1;17.5.2019 9:59;3.25
P000_1;17.5.2019 9:59;3.125
P000_1;17.5.2019 10:00;3.375
P000_1;17.5.2019 10:00;2.5
P000_1;17.5.2019 10:01;1.875
P000_1;17.5.2019 10:01;1.875
P000_1;17.5.2019 10:02;2.375
P000_1;17.5.2019 10:02;1.75
P000_1;17.5.2019 10:03;2
P000_1;17.5.2019 10:03;1.75
P000_1;17.5.2019 10:04;1.875
P000_1;17.5.2019 10:04;2.125
P000_1;17.5.2019 10:05;2.25
P000_1;17.5.2019 10:05;2.125
P000_1;17.5.2019 10:06;1.625
P000_1;17.5.2019 10:06;1.75
P000_1;17.5.2019 10:07;1.875
P000_1;17.5.2019 10:07;2
P000_1;17.5.2019 10:08;1.75
P000_1;17.5.2019 10:08;2
P000_1;17.5.2019 10:09;1.75
P000_1;17.5.2019 10:09;2.25
P000_1;17.5.2019 10:10;1.625
P000_1;17.5.2019 10:10;1.875
P000_1;17.5.2019 10:11;2.25
P000_1;17.5.2019 10:11;2
P000_1;17.5.2019 10:12;2.375
P000_1;17.5.2019 10:12;1.75
P000_1;17.5.2019 10:13;2.5
P000_1;17.5.2019 10:13;1.625
P000_1;17.5.2019 10:14;1.875
P000_1;17.5.2019 10:14;1
P000_1;17.5.2019 10:15;1
P000_1;17.5.2019 10:15;1.625
P000_1;17.5.2019 10:16;2
P000_1;17.5.2019 10:16;4
P000_1;17.5.2019 10:17;3.375
P000_1;17.5.2019 10:17;3.375
P000_1;17.5.2019 10:18;9.125
P000_1;17.5.2019 10:18;2.75
P000_1;17.5.2019 10:19;2.375
P000_1;17.5.2019 10:19;2.5
P000_1;17.5.2019 10:20;4
P000_1;17.5.2019 10:20;4.25
P000_1;17.5.2019 10:21;3.375
P000_1;17.5.2019 10:21;2.75
P000_1;17.5.2019 10:22;1.625
P000_1;17.5.2019 10:22;2.125
P000_1;17.5.2019 10:23;2.25
P000_1;17.5.2019 10:23;1.875
P000_1;17.5.2019 10:24;2.5
P000_1;17.5.2019 10:24;3.125
P000_1;17.5.2019 10:25;2.875
P000_1;17.5.2019 10:25;1
P000_1;17.5.2019 10:26;1.75
P000_1;17.5.2019 10:26;1.75
P000_1;17.5.2019 10:27;2.125
P000_1;17.5.2019 10:27;2.5
P000_1;17.5.2019 10:28;2.5
P000_1;17.5.2019 10:28;3.125
P000_1;17.5.2019 10:29;2.5
P000_1;17.5.2019 10:29;9.375
P000_1;17.5.2019 10:30;3.25
P000_1;17.5.2019 10:30;2.875
P000_1;17.5.2019 10:31;3.75
P000_1;17.5.2019 10:31;3.125
P000_1;17.5.2019 10:32;1.875
P000_1;17.5.2019 10:32;1.875
P000_1;17.5.2019 10:33;2.875
P000_1;17.5.2019 10:33;3.375
P000_1;17.5.2019 10:34;2.875
P000_1;17.5.2019 10:34;2.875
P000_1;17.5.2019 10:35;2.5
P000_1;17.5.2019 10:35;2.125
P000_1;17.5.2019 10:36;1.75
P000_1;17.5.2019 10:36;1.75
P000_1;17.5.2019 10:37;2.125
P000_1;17.5.2019 10:37;2.875
P000_1;17.5.2019 10:38;2.75
P000_1;17.5.2019 10:38;2.125
P000_1;17.5.2019 10:39;2
P000_1;17.5.2019 10:39;1.75
P000_1;17.5.2019 10:40;1.75
P000_1;17.5.2019 10:40;2.875
P000_1;17.5.2019 10:41;5.125
P000_1;17.5.2019 10:41;3.125
P000_1;17.5.2019 10:42;1.75
P000_1;17.5.2019 10:42;1
P000_1;17.5.2019 10:43;1
P000_1;17.5.2019 10:43;1.5
P000_1;17.5.2019 10:44;1.625
P000_1;17.5.2019 10:44;1
P000_1;17.5.2019 10:45;1.75
P000_1;17.5.2019 10:45;1.75
P000_1;17.5.2019 10:46;1.75
P000_1;17.5.2019 10:46;1.75
P000_1;17.5.2019 10:47;3.25
P000_1;17.5.2019 10:47;2.125
P000_1;17.5.2019 10:48;2.75
P000_1;17.5.2019 10:48;2.875
P000_1;17.5.2019 10:49;2.5
P000_1;17.5.2019 10:49;3
P000_1;17.5.2019 10:50;3.25
P000_1;17.5.2019 10:50;2.375
